id	registered_utc	family	rule	params	spec_sha	code_sha	split_sha	outcome_law_sha	null_seed	parent_trial	selection_rule	days	coverage	delay_med_s	err_rate_hg	err_rate_nkd	err_rate_si	walls_hg	walls_nkd	walls_si	hg_usd_day	nkd_usd_day	si_usd_day	mdd_hg	mdd_nkd	mdd_si	replay_skips	null_margin	verdict	note
sweep4-011	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q10/H0.30/k3/none	"[10, 0.3, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.645	3720	0.20979	0.222222	0.293578												KILL	stage-A no-cash termhit
sweep4-012	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q10/H0.30/k3/zoned	"[10, 0.3, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.631667	3900	0.210145	0.216418	0.28972												KILL	stage-A no-cash termhit
sweep4-013	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.10/k1/none	"[15, 0.1, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.938333	-5820	0.634921	0.614583	0.653846												KILL	stage-A no-cash termhit
sweep4-014	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.10/k1/zoned	"[15, 0.1, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.933333	-5970	0.647059	0.612565	0.659341												KILL	stage-A no-cash termhit
sweep4-015	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.10/k3/none	"[15, 0.1, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.935	-4920	0.585106	0.565445	0.604396												KILL	stage-A no-cash termhit
sweep4-016	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.10/k3/zoned	"[15, 0.1, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.93	-5040	0.596774	0.568421	0.60989												KILL	stage-A no-cash termhit
sweep4-017	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.20/k1/none	"[15, 0.2, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.836667	1020	0.431818	0.450867	0.392157												KILL	stage-A no-cash termhit
sweep4-018	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.20/k1/zoned	"[15, 0.2, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.82	1020	0.441176	0.441176	0.394737												KILL	stage-A no-cash termhit
sweep4-019	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.20/k3/none	"[15, 0.2, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.818333	1620	0.381503	0.376471	0.351351												KILL	stage-A no-cash termhit
sweep4-020	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.20/k3/zoned	"[15, 0.2, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.801667	1680	0.389222	0.365269	0.353741												KILL	stage-A no-cash termhit
sweep4-021	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.30/k1/none	"[15, 0.3, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.67	2970	0.261745	0.280576	0.307018												KILL	stage-A no-cash termhit
sweep4-022	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.30/k1/zoned	"[15, 0.3, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.656667	3120	0.263889	0.275362	0.303571												KILL	stage-A no-cash termhit
sweep4-023	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.30/k3/none	"[15, 0.3, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.645	3780	0.20979	0.222222	0.293578												KILL	stage-A no-cash termhit
sweep4-024	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q15/H0.30/k3/zoned	"[15, 0.3, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.631667	3900	0.210145	0.216418	0.28972												KILL	stage-A no-cash termhit
sweep4-025	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.10/k1/none	"[20, 0.1, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.936667	-5610	0.638298	0.588542	0.642857												KILL	stage-A no-cash termhit
sweep4-026	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.10/k1/zoned	"[20, 0.1, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.93	-5790	0.650538	0.589474	0.648352												KILL	stage-A no-cash termhit
sweep4-027	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.10/k3/none	"[20, 0.1, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.933333	-4890	0.588235	0.544503	0.593407												KILL	stage-A no-cash termhit
sweep4-028	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.10/k3/zoned	"[20, 0.1, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.926667	-4980	0.6	0.544974	0.598901												KILL	stage-A no-cash termhit
sweep4-029	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.20/k1/none	"[20, 0.2, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.836667	1200	0.431818	0.445087	0.392157												KILL	stage-A no-cash termhit
sweep4-030	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.20/k1/zoned	"[20, 0.2, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.82	1200	0.441176	0.435294	0.394737												KILL	stage-A no-cash termhit
sweep4-031	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.20/k3/none	"[20, 0.2, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.818333	1680	0.381503	0.370588	0.351351												KILL	stage-A no-cash termhit
sweep4-032	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.20/k3/zoned	"[20, 0.2, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.8	1710	0.389222	0.359281	0.349315												KILL	stage-A no-cash termhit
sweep4-033	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.30/k1/none	"[20, 0.3, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.67	2970	0.261745	0.280576	0.307018												KILL	stage-A no-cash termhit
sweep4-034	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.30/k1/zoned	"[20, 0.3, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.656667	3120	0.263889	0.275362	0.303571												KILL	stage-A no-cash termhit
sweep4-035	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.30/k3/none	"[20, 0.3, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.645	3840	0.20979	0.222222	0.293578												KILL	stage-A no-cash termhit
sweep4-036	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q20/H0.30/k3/zoned	"[20, 0.3, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.631667	3960	0.210145	0.216418	0.28972												KILL	stage-A no-cash termhit
sweep4-037	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.10/k1/none	"[30, 0.1, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.935	-4560	0.601064	0.567708	0.607735												KILL	stage-A no-cash termhit
sweep4-038	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.10/k1/zoned	"[30, 0.1, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.926667	-4710	0.610811	0.563158	0.61326												KILL	stage-A no-cash termhit
sweep4-039	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.10/k3/none	"[30, 0.1, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.931667	-3960	0.57754	0.518325	0.574586												KILL	stage-A no-cash termhit
sweep4-040	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.10/k3/zoned	"[30, 0.1, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.923333	-4110	0.586957	0.513228	0.58011												KILL	stage-A no-cash termhit
sweep4-041	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.20/k1/none	"[30, 0.2, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.835	1800	0.414773	0.436047	0.385621												KILL	stage-A no-cash termhit
sweep4-042	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.20/k1/zoned	"[30, 0.2, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.818333	1800	0.423529	0.426036	0.388158												KILL	stage-A no-cash termhit
sweep4-043	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.20/k3/none	"[30, 0.2, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.818333	1800	0.375723	0.364706	0.344595												KILL	stage-A no-cash termhit
sweep4-044	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.20/k3/zoned	"[30, 0.2, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.8	1860	0.383234	0.353293	0.342466												KILL	stage-A no-cash termhit
sweep4-045	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.30/k1/none	"[30, 0.3, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.67	3180	0.255034	0.280576	0.298246												KILL	stage-A no-cash termhit
sweep4-046	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.30/k1/zoned	"[30, 0.3, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.656667	3270	0.256944	0.275362	0.294643												KILL	stage-A no-cash termhit
sweep4-047	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.30/k3/none	"[30, 0.3, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.645	3840	0.20979	0.222222	0.293578												KILL	stage-A no-cash termhit
sweep4-048	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q30/H0.30/k3/zoned	"[30, 0.3, 3, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.631667	4020	0.210145	0.216418	0.28972												KILL	stage-A no-cash termhit
sweep4-049	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q45/H0.10/k1/none	"[45, 0.1, 1, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.933333	-2700	0.547872	0.507853	0.552486												KILL	stage-A no-cash termhit
sweep4-050	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q45/H0.10/k1/zoned	"[45, 0.1, 1, ""zoned""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.921667	-2880	0.554348	0.5	0.558011												KILL	stage-A no-cash termhit
sweep4-051	2026-08-27T19:02:05+00:00	F1-TERMDETECT	Q45/H0.10/k3/none	"[45, 0.1, 3, ""none""]"	d0d143d896eaf0f20ba76b29ba578a9a7f0d0afca7a3814fa378a865634d37b0	1427a81c1c2b3a58eca9a6418e0f2db4b8a40b53a12dd46ecf08a9e8e57fd07e	b6d2decb1f3d6495e003a1a29a229195f4d4c1bdc0134d4195a1cc2c1c38f08f	64df3f7006ae02445de56f13ddd1f563a0db50f96eaec60e6a7a760e9901a720	20260827	sweep3-052	hit_ci_low>coverage0.30>delay>simplicity	195	0.93	-1530	0.521505	0.47644	0.519337												KILL	stage-A no-cash termhit
