# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# every tested cell (marginal + 2-way, n_fit >= 500); Holm family size = every row of that asset
# promotion = holm_reject AND value >= G1_asset + $150 AND per-FIT-year sign stability; 2025 is an eval-only echo
# value_peak_exit_usd is the HORIZON-FREE comparator: the walled PEAK-exit certificate of the same candidates. A clock slice whose phase-close value is high only because its horizon is long shows no edge here (median_horizon_to_phase_close_sec is the diagnostic)
asset	rank_by_value	axes	levels	n_fit	n_positive_fit	conditional_value_usd	conditional_value_complement_usd	value_minus_g1_usd	welch_z	p_raw	p_holm	holm_reject	fit_year_sign_stable	value_2021	value_2022	value_2023	value_2024	n_2025_echo	value_2025_echo	promoted	is_2way	value_peak_exit_usd	value_peak_minus_g1_peak_usd	median_horizon_to_phase_close_sec
HG	384	family+dow	G1_FINE|FRI	34552	15921	520.924487	499.018328	24.838814	5.084643	0.000000	0.000149	1	0	572.277785	623.727565	425.401440	465.475499	9303	815.112004	0	1	772.950272	-1.182471	18408.500000
HG	385	phase+dow	NY|MON	37872	17295	520.836947	498.847467	24.751275	4.610167	0.000002	0.001585	1	0	541.899482	620.117026	421.215797	496.704675	12050	782.458087	0	1	543.403939	-230.728803	25162.500000
HG	386	clock30+dow	UTC14:30|TUE	4019	1900	520.098684	500.708113	24.013012	1.733166	0.041533	1.000000	0	0	643.802632	561.978953	492.825492	381.447505	967	887.006173	0	1	539.345934	-234.786809	23185.000000
HG	387	clock30+vol_regime	UTC23:00|LOW	839	429	520.043706	500.863121	23.958034	0.763681	0.222529	1.000000	0	0	528.928571	514.242126	320.215517	554.433230	365	598.179825	0	1	1027.236842	253.104100	28015.000000
HG	388	family+spread_state	G2_REJECT|TIGHT	52424	24264	519.831541	498.043820	23.745868	5.977161	0.000000	0.000001	1	0	583.049236	597.501150	412.952400	447.763365	11087	682.005450	0	1	735.390069	-38.742674	19991.000000
HG	389	spread_state+dow	NORMAL|MON	17328	8116	518.887999	500.080810	22.802327	2.764732	0.002848	1.000000	0	0	632.368547	674.345788	393.741275	596.854292	8377	776.053665	0	1	823.872381	49.739639	21450.500000
HG	390	family+dow	G1_FAST_OPEN|FRI	748	330	517.897727	500.877269	21.812055	0.597921	0.274946	1.000000	0	0	649.347826	625.868902	394.697581	522.724359	235	972.433628	0	1	856.742688	82.609945	14336.000000
HG	391	clock30+rung	UTC15:00|R0.150	859	402	517.636816	500.871185	21.551144	0.690309	0.245000	1.000000	0	0	594.318182	610.015244	370.271739	496.853814	235	1064.270833	0	1	504.800791	-269.331952	21394.000000
HG	392	rung+dow	R0.150|WED	4721	2132	517.176947	500.717598	21.091274	1.345244	0.089273	1.000000	0	0	571.838992	521.307034	418.377949	562.344025	1372	828.412630	0	1	806.283529	32.150787	16638.000000
HG	393	clock30+dow	UTC02:00|TUE	1486	674	516.541172	500.850406	20.455500	0.844929	0.199075	1.000000	0	0	357.500000	694.113475	447.348266	563.023256	417	670.000000	0	1	1052.696353	278.563611	17390.000000
HG	394	phase+dow	NY|TUE	42352	19574	514.494291	499.296120	18.408619	3.974180	0.000035	0.026731	1	0	571.211284	625.510091	418.552657	446.602134	11485	803.892487	0	1	550.556594	-223.576149	25049.000000
HG	395	clock30+family	UTC15:00|G2_RECLAIM	891	458	514.486900	500.873921	18.401227	0.721182	0.235399	1.000000	0	0	530.063559	616.903153	435.161290	514.548872	246	1010.266393	0	1	524.493560	-249.639183	21560.000000
HG	396	spread_state	NORMAL	83882	38613	513.911053	497.468241	17.825381	5.331401	0.000000	0.000040	1	0	644.438707	633.679371	420.338334	590.118794	35017	794.187500	0	0	754.095866	-20.036877	20599.000000
HG	397	clock30	UTC01:30	11291	5447	513.740821	500.517505	17.655148	2.135876	0.016345	1.000000	0	0	384.715635	557.460064	512.405576	582.688181	2712	675.701581	0	0	1060.786000	286.653257	19014.000000
HG	398	phase+clock30	TOKYO|UTC01:30	11291	5447	513.740821	500.517505	17.655148	2.135876	0.016345	1.000000	0	0	384.715635	557.460064	512.405576	582.688181	2712	675.701581	0	1	1060.786000	286.653257	19014.000000
HG	399	clock30+rung	UTC15:30|R0.150	737	345	513.677536	500.883786	17.591864	0.487071	0.313104	1.000000	0	0	600.312500	563.080357	417.916667	491.470588	218	696.041667	0	1	477.650862	-296.481880	19530.000000
HG	400	clock30+rung	UTC01:30|R0.110	1241	607	513.502883	500.866143	17.417211	0.686541	0.246186	1.000000	0	0	376.127451	559.246324	530.917208	587.378049	320	662.338710	0	1	1058.995816	284.863073	18971.000000
HG	401	clock30+vol_regime	UTC01:00|MID	4312	2084	513.285149	500.766365	17.199476	1.357323	0.087339	1.000000	0	0	402.916667	598.011134	517.645808	539.533972	692	755.524316	0	1	1016.719688	242.586945	21300.000000
HG	402	rung+dow	R0.110|WED	8495	3885	513.264157	500.642051	17.178485	1.416812	0.078269	1.000000	0	0	555.780201	556.420576	420.583416	527.451004	2414	783.395468	0	1	801.479074	27.346331	17040.000000
HG	403	family+virgin	G1_FINE|TOUCHED	1732	811	513.033292	500.854189	16.947620	0.648332	0.258385	1.000000	0	0	634.642857	591.387283	414.966063	480.875451	611	924.909004	0	1	754.226548	-19.906194	20893.000000
HG	404	family+spread_state	G1|NORMAL	31462	14486	512.756800	499.898661	16.671127	2.714023	0.003324	1.000000	0	0	643.705150	636.300572	418.274731	589.272363	13668	800.698343	0	1	762.816928	-11.315815	20296.000000
HG	405	clock30+family	UTC01:30|G1	4478	2185	511.959382	500.775314	15.873710	1.149160	0.125245	1.000000	0	0	378.661228	566.996421	520.750448	572.947731	1094	678.196325	0	1	1061.124884	286.992142	19000.500000
HG	406	dow	THU	80124	37426	511.832717	498.129395	15.747044	4.492272	0.000004	0.002752	1	0	576.146724	604.050200	420.282576	452.631488	19506	626.888836	0	0	772.284421	-1.848321	18622.500000
HG	407	clock30+rung	UTC01:30|R0.050	5469	2614	511.514441	500.755340	15.428769	1.230471	0.109260	1.000000	0	0	390.534206	553.059764	503.701709	580.653974	1305	676.355932	0	1	1054.812962	280.680220	19022.000000
HG	408	family+dow	G2_RECLAIM|MON	2970	1378	511.405116	500.828744	15.319444	0.767492	0.221395	1.000000	0	0	471.659292	566.047374	434.935801	538.456266	836	701.679258	0	1	727.800422	-46.332321	20613.000000
HG	409	clock30+spread_state	UTC02:30|NORMAL	1175	546	510.716575	500.878598	14.630903	0.434418	0.331992	1.000000	0	0	201.458333	735.848214	436.484375	1137.578125	818	800.262262	0	1	1047.033200	272.900457	18569.000000
HG	410	clock30+family	UTC01:30|G1_FINE	5495	2629	510.671358	500.766634	14.585686	1.136618	0.127849	1.000000	0	0	389.264706	551.114130	503.808910	580.303831	1321	680.804020	0	1	1054.769017	280.636274	19023.000000
HG	411	phase+family	LONDON|G1_FAST_OPEN	2462	1201	509.945878	500.848508	13.860206	0.637748	0.261819	1.000000	0	0	748.707627	648.182165	376.324850	533.957668	645	638.064516	0	1	959.669771	185.537029	14159.000000
HG	412	dow	WED	79859	36574	508.485502	499.035323	12.399830	3.022606	0.001253	0.915975	0	0	549.383781	543.878273	418.846388	527.306357	21773	767.799888	0	0	788.113984	13.981242	17392.000000
HG	413	spread_state+dow	TIGHT|THU	62957	29462	508.131746	499.535745	12.046074	2.564620	0.005164	1.000000	0	0	564.250513	601.183378	401.647168	424.366147	12607	563.902652	0	1	774.923260	0.790518	18214.000000
HG	414	virgin+spread_state	VIRGIN|NORMAL	678	327	508.092508	500.894946	12.006835	0.281581	0.389132	1.000000	0	0	770.347222	579.533898	468.782468	515.723684	359	710.937500	0	1	900.789877	126.657135	21651.000000
HG	415	rung+dow	R0.110|THU	8560	3996	508.044294	500.749790	11.958622	0.867842	0.192740	1.000000	0	0	589.307671	588.167892	416.907958	447.539448	2119	635.909091	0	1	779.058115	4.925372	18324.500000
HG	416	rung+spread_state	R0.075|NORMAL	18131	8370	507.768070	500.581856	11.682398	1.188637	0.117291	1.000000	0	0	631.678645	631.492221	411.935764	590.925430	7821	778.341311	0	1	760.368426	-13.764317	20265.000000
HG	417	clock30+vol_regime	UTC23:30|LOW	539	239	507.290795	500.899421	11.205123	0.202862	0.419621	1.000000	0	0	614.718310	497.047414	495.480769	427.217262	276	746.018519	0	1	995.959693	221.826950	25796.000000
HG	418	rung+spread_state	R0.050|NORMAL	36948	17001	507.189357	500.270475	11.103684	1.598634	0.054951	1.000000	0	0	648.693715	618.831464	411.426080	592.377882	15660	794.570851	0	1	760.652840	-13.479903	20007.500000
HG	419	family+dow	G2_RECLAIM|WED	3178	1378	507.128084	500.860912	11.042412	0.458297	0.323370	1.000000	0	0	535.420082	571.397059	395.599315	525.995640	802	752.424033	0	1	696.882854	-77.249889	18463.000000
HG	420	rung+virgin	R0.050|TOUCHED	1438	677	506.955318	500.885435	10.869645	0.300951	0.381726	1.000000	0	0	651.722689	570.765306	403.968927	471.148504	450	759.851804	0	1	745.992991	-28.139752	20203.500000
HG	421	family+dow	G1|WED	30207	13806	506.858522	500.426652	10.772849	1.338896	0.090302	1.000000	0	0	544.843162	538.707558	418.702434	530.402994	8479	778.519417	0	1	795.287484	21.154741	17003.000000
HG	422	clock30+virgin	UTC07:00|TOUCHED	3465	1605	506.460280	500.858995	10.374608	0.472376	0.318329	1.000000	0	0	445.906134	577.529362	229.638889	576.783981	946	579.762041	0	1	971.325301	197.192559	13471.000000
HG	423	clock30+rung	UTC01:30|R0.075	2526	1231	506.129163	500.872643	10.043491	0.405199	0.342666	1.000000	0	0	367.931185	568.135965	508.323955	567.359914	599	682.477679	0	1	1055.618857	281.486115	18989.000000
HG	424	rung	R0.150	23824	10957	506.113329	500.579208	10.027657	1.054712	0.145779	1.000000	0	0	558.783877	575.908433	410.765886	485.502473	6811	754.868986	0	0	790.064153	15.931411	18375.500000
HG	425	family+spread_state	G1_FINE|NORMAL	36602	16823	505.682176	500.428945	9.596504	1.209003	0.113331	1.000000	0	0	642.196824	615.192308	411.219343	590.666038	15681	802.450926	0	1	757.556400	-16.576343	19929.500000
HG	426	clock30+spread_state	UTC15:00|TIGHT	12356	5850	505.576923	500.754881	9.491251	0.772424	0.219932	1.000000	0	0	552.547771	585.386905	395.053837	455.171013	3269	784.992657	0	1	500.714544	-273.418199	21429.000000
HG	427	clock30+vol_regime	UTC15:00|MID	5052	2428	505.538509	500.845975	9.452837	0.518313	0.302120	1.000000	0	0	539.006643	525.904255	463.365014	545.915842	747	698.421409	0	1	473.708663	-300.424080	21580.000000
HG	428	rung+dow	R0.075|WED	17331	7947	504.958160	500.725475	8.872488	0.682001	0.247619	1.000000	0	0	536.461412	539.664712	418.718026	530.388716	4835	766.752421	0	1	793.920434	19.787691	16969.000000
HG	429	clock30+vol_regime	UTC01:00|LOW	4704	2185	504.951373	500.859259	8.865701	0.451380	0.325858	1.000000	0	0	483.324722	492.460247	553.292749	501.806345	1279	640.676230	0	1	1006.406734	232.273991	20679.000000
HG	430	clock30+spread_state	UTC01:30|TIGHT	9267	4490	504.145323	500.826983	8.059651	0.488902	0.312455	1.000000	0	0	376.181780	548.354651	491.145533	578.590686	1244	526.129032	0	1	1065.905848	291.773105	18771.000000
HG	431	clock30+rung	UTC07:00|R0.150	939	456	503.771930	500.900604	7.686258	0.119727	0.452350	1.000000	0	0	528.000000	649.650000	221.704545	608.055556	244	673.593750	0	1	985.569444	211.436702	13371.000000
HG	432	virgin+dow	VIRGIN|FRI	729	338	503.413462	500.903100	7.327789	0.096519	0.461554	1.000000	0	0	550.617978	615.174051	470.502874	380.918675	149	633.825758	0	1	1003.734088	229.601345	18098.000000
HG	433	rung+dow	R0.150|THU	4775	2231	503.303451	500.878387	7.217779	0.215226	0.414795	1.000000	0	0	592.644413	574.331239	395.704966	461.961051	1203	640.102273	0	1	787.214912	13.082170	18184.000000
HG	434	rung+dow	R0.050|WED	35568	16425	503.146119	500.689072	7.060446	0.557371	0.288637	1.000000	0	0	547.384241	534.676800	408.225934	524.194021	9783	758.347357	0	1	798.668834	24.536091	17014.500000
HG	435	clock30+rung	UTC15:00|R0.110	1592	763	503.076671	500.898694	6.990999	0.124543	0.450443	1.000000	0	0	565.566860	602.589286	395.878378	462.773437	460	872.209302	0	1	505.774590	-268.358152	21428.500000
HG	436	rung	R0.110	42482	19623	502.897620	500.671000	6.811948	0.558149	0.288371	1.000000	0	0	556.471137	580.102670	408.908873	472.548828	11958	729.105072	0	0	779.886139	5.753397	18358.000000
HG	437	rung+family	R0.150|G1	23433	10771	502.863128	500.786528	6.777456	0.395092	0.346387	1.000000	0	0	557.225682	570.898783	409.266551	479.598616	6666	750.559951	0	1	785.912117	11.779374	18391.000000
HG	438	family+dow	G1_FINE|WED	35434	16357	502.764260	500.727192	6.678588	0.460829	0.322461	1.000000	0	0	546.135016	533.740492	408.035322	524.683830	9894	774.239335	0	1	796.995843	22.863101	17069.500000
HG	439	family+virgin	G2_REJECT|VIRGIN	3271	1568	502.740753	500.891993	6.655080	0.157030	0.437610	1.000000	0	0	484.194652	553.673128	466.998762	510.077320	773	648.466530	0	1	980.313688	206.180946	18602.000000
HG	440	phase+virgin	TOKYO|VIRGIN	2826	1340	502.350746	500.897145	6.265074	0.114861	0.454278	1.000000	0	0	458.162544	564.448229	457.756148	520.983796	679	674.198916	0	1	1038.793419	264.660676	19329.500000
HG	441	clock30+family	UTC15:00|G1	5718	2699	501.826602	500.894062	5.740930	0.102408	0.459216	1.000000	0	0	566.042663	594.053945	409.251475	456.845084	1634	847.621505	0	1	499.205190	-274.927552	21429.000000
HG	442	rung+dow	R0.050|THU	35801	16700	501.770584	500.821868	5.684912	0.224522	0.411176	1.000000	0	0	567.551271	597.198830	406.432286	439.111038	8591	620.464876	0	1	779.999342	5.866600	18136.000000
HG	443	spread_state+dow	TIGHT|WED	62386	28625	501.705459	500.761284	5.619786	0.275466	0.391479	1.000000	0	0	546.562500	544.175119	418.001871	469.514471	13108	649.558438	0	1	790.984021	16.851278	17464.000000
HG	444	virgin	VIRGIN	3715	1779	501.566189	500.901289	5.480517	0.059996	0.476079	1.000000	0	0	489.629121	556.936937	456.750000	503.924419	863	643.069853	0	0	981.735298	207.602556	18503.000000
HG	445	family+dow	G1|THU	30119	14076	500.773124	500.918805	4.687452	-0.031793	0.512681	1.000000	0	0	577.551286	583.301596	408.979543	442.180962	7493	618.374373	0	1	773.203814	-0.928928	18355.000000
HG	446	clock30	UTC15:00	15647	7404	500.639688	500.918895	4.554016	-0.051315	0.520463	1.000000	0	0	560.107386	587.361898	411.942229	463.611646	4434	843.480903	0	0	501.121259	-273.011483	21408.000000
HG	447	phase+clock30	NY|UTC15:00	15647	7404	500.639688	500.918895	4.554016	-0.051315	0.520463	1.000000	0	0	560.107386	587.361898	411.942229	463.611646	4434	843.480903	0	1	501.121259	-273.011483	21408.000000
HG	448	rung+family	R0.110|G1	41847	19312	500.379104	500.969458	4.293431	-0.147670	0.558698	1.000000	0	0	552.896632	575.189019	408.935535	470.212998	11720	724.703227	0	1	776.304513	2.171770	18358.000000
HG	449	rung+family	R0.050|G2_REJECT	1483	689	500.243106	500.910186	4.157434	-0.033740	0.513458	1.000000	0	0	643.034274	555.472973	407.122253	462.234043	462	767.812500	0	1	751.850627	-22.282116	19817.000000
HG	450	phase+vol_regime	NY|LOW	73741	34153	499.908427	501.134549	3.822754	-0.404163	0.656954	1.000000	0	0	563.119062	583.868102	389.323379	447.550912	25003	872.800873	0	1	511.509887	-262.622855	24981.000000
HG	451	clock30+virgin	UTC15:00|TOUCHED	3885	1898	499.880137	500.918372	3.794465	-0.104534	0.541627	1.000000	0	0	577.181677	571.741361	413.088624	483.484432	1058	962.868421	0	1	504.790433	-269.342309	21431.000000
HG	452	family+dow	G1_FINE|THU	35583	16596	499.479619	501.048771	3.393946	-0.370899	0.644644	1.000000	0	0	566.814404	593.342590	404.947142	435.945686	8612	622.360501	0	1	777.809421	3.676678	18134.000000
HG	453	clock30+spread_state	UTC07:00|TIGHT	12287	5848	499.336953	500.959086	3.251281	-0.256607	0.601259	1.000000	0	0	513.262729	593.039435	224.685714	531.456287	2132	531.708460	0	1	946.564354	172.431612	13560.000000
HG	454	clock30+dow	UTC05:30|TUE	2195	1042	499.096689	500.917977	3.011017	-0.114265	0.545486	1.000000	0	0	850.970447	431.836283	373.008299	252.729008	487	537.521368	0	1	975.792897	201.660155	7620.000000
HG	455	clock30+family	UTC07:00|G2_REJECT	2958	1386	497.940115	500.930147	1.854443	-0.237743	0.593960	1.000000	0	0	434.377572	579.343434	231.590376	571.235632	805	586.206199	0	1	974.229754	200.097011	13538.000000
HG	456	clock30+dow	UTC05:00|TUE	780	391	497.685422	500.914536	1.599750	-0.141102	0.556105	1.000000	0	0	847.361111	413.815104	442.033898	303.979885	194	536.929612	0	1	1015.950000	241.817257	9044.500000
HG	457	virgin+vol_regime	TOUCHED|MID	26101	12009	497.608981	501.137230	1.523308	-0.747174	0.772521	1.000000	0	0	560.862092	591.051264	433.938558	469.593289	3191	668.192719	0	1	649.518400	-124.614342	21194.000000
HG	458	rung+dow	R0.075|THU	17211	8044	497.576455	501.059474	1.490782	-0.588417	0.721874	1.000000	0	0	567.002725	587.899535	409.321548	436.211409	4288	614.755561	0	1	768.831356	-5.301386	18314.000000
HG	459	clock30+virgin	UTC05:30|TOUCHED	1408	696	497.478448	500.920675	1.392776	-0.170381	0.567645	1.000000	0	0	794.658203	355.665761	350.103211	266.726190	249	365.950704	0	1	1037.627383	263.494640	7748.000000
HG	460	virgin+spread_state	VIRGIN|TIGHT	3005	1436	497.358983	500.935519	1.273311	-0.291377	0.614619	1.000000	0	0	479.907834	543.133333	443.012673	502.728659	464	559.234450	0	1	993.856209	219.723467	17867.000000
HG	461	virgin+vol_regime	VIRGIN|MID	1235	616	497.140828	500.920309	1.055156	-0.206110	0.581647	1.000000	0	0	525.972222	562.601103	454.665992	473.635204	135	863.750000	0	1	950.968515	176.835773	18917.000000
HG	462	vol_regime+spread_state	MID|WIDE	889	384	497.115885	500.915601	1.030213	-0.177438	0.570418	1.000000	0	0	265.285088	604.185606	515.591286	581.875000	227	747.901786	0	1	774.207617	0.074874	21575.000000
HG	463	clock30+rung	UTC15:00|R0.075	3267	1534	497.061604	500.939926	0.975931	-0.330183	0.629369	1.000000	0	0	557.264493	586.036415	424.364090	442.810325	939	780.601636	0	1	494.512440	-279.620303	21439.000000
HG	464	clock30+family	UTC15:00|G1_FINE	6790	3171	496.340271	500.987528	0.254599	-0.565797	0.714234	1.000000	0	0	545.843185	585.919503	411.474477	456.300000	1980	814.769700	0	1	497.443755	-276.688988	21379.500000
HG	465	family	G1	150280	69404	496.085672	503.813026	0.000000	-3.078046	0.998958	1.000000	0	0	545.756149	571.150900	404.466231	470.092348	41843	717.833536	0	0	774.132743	0.000000	18282.500000
HG	466	rung+spread_state	R0.150|TIGHT	18423	8485	495.609163	501.162981	-0.476509	-0.959353	0.831309	1.000000	0	0	553.170655	561.000437	383.490138	447.012855	3934	609.205832	0	1	781.240833	7.108091	17874.000000
HG	467	clock30+rung	UTC15:00|R0.050	6736	3147	495.568001	501.000307	-0.517671	-0.659557	0.745231	1.000000	0	0	545.795455	585.966733	409.438586	455.077855	1953	805.806998	0	1	496.792279	-277.340463	21375.000000
HG	468	clock30+dow	UTC15:30|FRI	2585	1204	495.207641	500.945119	-0.878031	-0.463545	0.678513	1.000000	0	0	502.161458	635.503247	441.805994	412.754425	904	1038.606651	0	1	446.120090	-328.012653	19426.000000
HG	469	spread_state	TIGHT	311682	144438	494.979619	522.229997	-1.106053	-8.894320	1.000000	1.000000	0	0	543.355917	567.047065	397.077769	436.773116	66079	625.158860	0	0	766.998042	-7.134701	18101.000000
HG	470	clock30+dow	UTC01:30|MON	2749	1339	494.976662	500.951033	-1.109011	-0.580589	0.719241	1.000000	0	0	388.127306	515.471557	520.559971	529.149485	771	669.941038	0	1	1010.772908	236.640165	19023.000000
HG	471	clock30+family	UTC15:00|G2_REJECT	3006	1445	494.935121	500.954818	-1.150551	-0.520755	0.698731	1.000000	0	0	585.108083	557.500000	404.397700	474.121377	816	946.487252	0	1	498.559934	-275.572809	21403.000000
HG	472	clock30+vol_regime	UTC16:00|HIGH	3087	1393	494.914752	500.953265	-1.170920	-0.472432	0.681691	1.000000	0	0	594.332344	623.165584	354.575123	378.693910	1213	559.246485	0	1	522.810460	-251.322282	17751.000000
HG	473	rung+virgin	R0.075|TOUCHED	9058	4177	494.800994	501.049078	-1.284679	-0.777821	0.781663	1.000000	0	0	574.476584	576.857402	405.278239	459.545157	2408	754.333094	0	1	697.799908	-76.332835	20362.500000
HG	474	clock30+dow	UTC01:30|FRI	2147	1023	494.663978	500.942491	-1.421694	-0.447503	0.672744	1.000000	0	0	365.527778	567.668651	575.367100	454.769856	478	656.292017	0	1	1095.364431	321.231689	19025.000000
HG	475	clock30+dow	UTC07:30|THU	2217	1077	494.454503	500.945568	-1.631169	-0.344905	0.634917	1.000000	0	0	663.559645	684.669244	120.258459	528.107585	429	568.781250	0	1	1003.074498	228.941755	11469.000000
HG	476	rung	R0.075	86322	39944	494.006421	502.813418	-2.079251	-2.992993	0.998619	1.000000	0	0	540.611410	572.209848	401.160076	470.525907	23908	707.964971	0	0	773.001978	-1.130764	18232.000000
HG	477	rung+spread_state	R0.110|TIGHT	33093	15342	493.569287	501.572889	-2.516385	-1.842400	0.967292	1.000000	0	0	549.646005	560.805187	401.310158	431.849120	7141	621.170536	0	1	774.417144	0.284402	17876.000000
HG	478	rung+family	R0.075|G2_REJECT	9544	4401	493.422234	501.090519	-2.663439	-0.982188	0.836996	1.000000	0	0	561.496164	573.583115	411.598929	458.835602	2532	756.576383	0	1	713.827988	-60.304754	20159.000000
HG	479	rung+dow	R0.150|MON	4914	2274	493.290457	501.002703	-2.795215	-0.669257	0.748334	1.000000	0	0	523.820755	545.080515	402.408708	493.609932	1679	740.621313	0	1	813.440436	39.307693	19651.500000
HG	480	rung	R0.050	179035	82832	493.122404	507.244689	-2.963268	-5.787649	1.000000	1.000000	0	0	538.975783	570.086765	399.501143	467.169373	48259	701.714827	0	0	774.979820	0.847077	18073.000000
HG	481	rung+dow	R0.110|MON	8773	4049	492.669178	501.092457	-3.416495	-0.960634	0.831632	1.000000	0	0	521.332721	563.277214	391.485187	486.496194	2821	697.044883	0	1	794.871427	20.738684	19203.000000
