# PORT M2 port m2 EXIT CENSUS 2 — exit rules priced on the agreement-selected books (E3-E7 develop; prop constraints enforced in code) (lane=port-m2-exits2; version=PORT-M2-EXITCENSUS2-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# PROP LAW, ENFORCED IN CODE: no exit before 1800 seconds (30 minutes) of hold.  `_check_holds` REFUSES the stage if any priced seat holds less than that with the phase close still open, so a hold shorter than 30 minutes can only be the phase close itself arriving.  Every rule is POSITION MANAGEMENT on an open trade; no microscalp is expressible.
# The $900 wall and the phase-close contract stay in force.  A rule may only move the exit EARLIER than the phase close; the wall always wins if it reaches the position first.
# THE SEAT SET IS HELD FIXED across every rule.  Earlier exits free occupancy, so re-seating could only ADD trades; not counting them is the conservative choice and is declared, not hidden.
# d_* columns are deltas against the PHASE-CLOSE baseline on the SAME book and the SAME seats.  d_usd_per_session_displaced is the same rule's hold-time distribution randomly re-assigned across seats (same timing, no path information); d_minus_displaced is the information the rule actually adds.  A rule whose d_minus_displaced is ~0 is a hold-length artefact.
# capture_of_ceiling = usd_per_session / the ENTRY FORESIGHT ceiling (the per-session one-position DP over every candidate, phase-close contract) -- what perfect ENTRY selection is worth.  capture_of_full_ceiling uses the anchored ORACLE legs, i.e. perfect entries AND perfect exits (clairvoyant; an outer bound nobody can trade).
# TARGETS ON THE TABLE FACE: floor $2000/session/asset (floor_2000); aim $2500-3000 (aim_2500_3000).
# FAMILY 3 (PARTIAL BANK) IS NOT DEPLOYABLE AT ONE CONTRACT -- you cannot sell half a contract.  Its rows are the two-contract-equivalent (each half carries half the gross, the round-trip cost charged once, the second exit's own slippage NOT charged) and are a SIZING QUESTION FOR THE USER, never a drop-in rule.
era	asset	book_tau	family	rule	knob	n_seats	n_sessions	usd_per_trade	usd_per_session	d_usd_per_trade	d_usd_per_session	d_usd_per_session_displaced	d_minus_displaced	win_rate	d_win_rate	wall_stopped_rate	d_wall_stopped_rate	mean_giveback_usd	frac_triggered	hold_min_s	hold_p10_s	hold_p50_s	hold_mean_s	dd_p50	dd_p90	dd_max	frac_sessions_dd_over_1000	d_frac_sessions_dd_over_1000	weekly_pnl_mean	weekly_pnl_p10	losing_week_frac	entry_foresight_ceiling	capture_of_ceiling	full_ceiling	capture_of_full_ceiling	floor_2000	aim_2500_3000	thin_book
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_FLOW15_LOOSE	15min no new high + net down (LOOSE)	12	11	128.33	140.0	-335.42	-365.91	-387.36	21.45	0.6667	-0.25	0.0	0.0	70.83	1.0	1800	1800	2499	2857	0.0	55.0	92.5	0.0	0.0	171.11	-68.5	0.3333	1905.45	0.0735	1171.59	0.1195			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	12	11	132.5	144.55	-331.25	-361.36	-292.05	-69.31	0.5833	-0.3334	0.0	0.0	153.12	1.0	1995	2981	5037	5457	0.0	30.0	42.5	0.0	0.0	176.67	-32.5	0.4444	1905.45	0.0759	1171.59	0.1234			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	12	11	387.71	422.95	-76.04	-82.96	-154.4	71.44	1.0	0.0833	0.0	0.0	175.0	0.5	3953	5974	12438	13374	0.0	0.0	0.0	0.0	0.0	516.94	60.0	0.0	1905.45	0.222	1171.59	0.361			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	12	11	380.42	415.0	-83.33	-90.91	-137.5	46.59	0.9167	0.0	0.0	0.0	225.0	0.0833	7349	10758	15754	17861	0.0	0.0	55.0	0.0	0.0	507.22	45.0	0.1111	1905.45	0.2178	1171.59	0.3542			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_BELOW400	sits below -$400	12	11	463.75	505.91	0.0	0.0	-83.38	83.38	0.9167	0.0	0.0	0.0	175.0	0.0	7349	10758	16184	19470	0.0	0.0	55.0	0.0	0.0	618.33	45.0	0.1111	1905.45	0.2655	1171.59	0.4318			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_BELOW600	sits below -$600	12	11	463.75	505.91	0.0	0.0	-131.82	131.82	0.9167	0.0	0.0	0.0	175.0	0.0	7349	10758	16184	19470	0.0	0.0	55.0	0.0	0.0	618.33	45.0	0.1111	1905.45	0.2655	1171.59	0.4318			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B600	flow OR -$600	12	11	132.5	144.55	-331.25	-361.36	-286.93	-74.43	0.5833	-0.3334	0.0	0.0	153.12	1.0	1995	2981	5037	5457	0.0	30.0	42.5	0.0	0.0	176.67	-32.5	0.4444	1905.45	0.0759	1171.59	0.1234			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B400	flow OR -$400	12	11	132.5	144.55	-331.25	-361.36	-294.04	-67.32	0.5833	-0.3334	0.0	0.0	153.12	1.0	1995	2981	5037	5457	0.0	30.0	42.5	0.0	0.0	176.67	-32.5	0.4444	1905.45	0.0759	1171.59	0.1234			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_STRUCT10_OR_FLOW05	struct .10 OR flow	12	11	132.5	144.55	-331.25	-361.36	-294.32	-67.04	0.5833	-0.3334	0.0	0.0	153.12	1.0	1995	2981	5037	5457	0.0	30.0	42.5	0.0	0.0	176.67	-32.5	0.4444	1905.45	0.0759	1171.59	0.1234			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_ANY3	struct .10 OR flow OR -$600	12	11	132.5	144.55	-331.25	-361.36	-281.25	-80.11	0.5833	-0.3334	0.0	0.0	153.12	1.0	1995	2981	5037	5457	0.0	30.0	42.5	0.0	0.0	176.67	-32.5	0.4444	1905.45	0.0759	1171.59	0.1234			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_STRUCT10_AND_FLOW05	struct .10 AND flow (later of the two)	12	11	463.75	505.91	0.0	0.0	-140.2	140.2	0.9167	0.0	0.0	0.0	175.0	0.0	7349	10758	16184	19470	0.0	0.0	55.0	0.0	0.0	618.33	45.0	0.1111	1905.45	0.2655	1171.59	0.4318			THIN(<30 SEATS)
E3	NKD	0.80	1-MID-HOLD-DISQ	MHD_BELOW600_AND_FLOW05	-$600 AND flow (later of the two)	12	11	463.75	505.91	0.0	0.0	-111.36	111.36	0.9167	0.0	0.0	0.0	175.0	0.0	7349	10758	16184	19470	0.0	0.0	55.0	0.0	0.0	618.33	45.0	0.1111	1905.45	0.2655	1171.59	0.4318			THIN(<30 SEATS)
E3	NKD	0.80	2-STRUCTURE-TRAIL	TRAIL_A600_W30	arm at +$600, stop behind the 30min extreme	12	11	373.12	407.05	-90.63	-98.86	-165.34	66.48	0.9167	0.0	0.0	0.0	163.54	0.4167	6504	7576	13124	13921	0.0	0.0	55.0	0.0	0.0	497.5	45.0	0.1111	1905.45	0.2136	1171.59	0.3474			THIN(<30 SEATS)
E3	NKD	0.80	2-STRUCTURE-TRAIL	TRAIL_A600_W60	arm at +$600, stop behind the 60min extreme	12	11	407.5	444.55	-56.25	-61.36	-126.71	65.35	0.9167	0.0	0.0	0.0	197.92	0.4167	7349	8527	15025	15664	0.0	0.0	55.0	0.0	0.0	543.33	45.0	0.1111	1905.45	0.2333	1171.59	0.3794			THIN(<30 SEATS)
E3	NKD	0.80	2-STRUCTURE-TRAIL	TRAIL_A900_W30	arm at +$900, stop behind the 30min extreme	12	11	437.71	477.5	-26.04	-28.41	-137.36	108.95	0.9167	0.0	0.0	0.0	167.71	0.25	7349	10758	15754	16124	0.0	0.0	55.0	0.0	0.0	583.61	45.0	0.1111	1905.45	0.2506	1171.59	0.4076			THIN(<30 SEATS)
E3	NKD	0.80	2-STRUCTURE-TRAIL	TRAIL_A900_W60	arm at +$900, stop behind the 60min extreme	12	11	402.29	438.86	-61.46	-67.05	-141.76	74.71	0.9167	0.0	0.0	0.0	203.12	0.25	7349	10758	15754	16332	0.0	0.0	55.0	0.0	0.0	536.39	45.0	0.1111	1905.45	0.2303	1171.59	0.3746			THIN(<30 SEATS)
E3	NKD	0.80	2-STRUCTURE-TRAIL	TRAIL_A1200_W30	arm at +$1200, stop behind the 30min extreme	12	11	416.88	454.77	-46.87	-51.14	-115.63	64.49	0.9167	0.0	0.0	0.0	188.54	0.0833	7349	10758	15754	17776	0.0	0.0	55.0	0.0	0.0	555.83	45.0	0.1111	1905.45	0.2387	1171.59	0.3882			THIN(<30 SEATS)
E3	NKD	0.80	2-STRUCTURE-TRAIL	TRAIL_A1200_W60	arm at +$1200, stop behind the 60min extreme	12	11	392.92	428.64	-70.83	-77.27	-115.2	37.93	0.9167	0.0	0.0	0.0	212.5	0.0833	7349	10758	15754	17828	0.0	0.0	55.0	0.0	0.0	523.89	45.0	0.1111	1905.45	0.225	1171.59	0.3659			THIN(<30 SEATS)
E3	NKD	0.80	4-TIME-DECAY	TIME120_T150	at entry+120min below +$150 -> exit at market	12	11	384.58	419.55	-79.17	-86.36	-173.3	86.94	0.9167	0.0	0.0	0.0	145.83	0.4167	7200	7200	13006	15078	0.0	0.0	5.0	0.0	0.0	512.78	106.5	0.0	1905.45	0.2202	1171.59	0.3581			THIN(<30 SEATS)
E3	NKD	0.80	4-TIME-DECAY	TIME120_T300	at entry+120min below +$300 -> exit at market	12	11	226.25	246.82	-237.5	-259.09	-209.09	-50.0	0.9167	0.0	0.0	0.0	106.25	0.75	7200	7200	7200	9275	0.0	0.0	5.0	0.0	0.0	301.67	106.5	0.0	1905.45	0.1295	1171.59	0.2107			THIN(<30 SEATS)
E3	NKD	0.80	4-TIME-DECAY	TIME180_T150	at entry+180min below +$150 -> exit at market	12	11	407.5	444.55	-56.25	-61.36	-95.46	34.1	1.0	0.0833	0.0	0.0	151.04	0.1667	7349	10633	14681	16730	0.0	0.0	0.0	0.0	0.0	543.33	110.0	0.0	1905.45	0.2333	1171.59	0.3794			THIN(<30 SEATS)
E3	NKD	0.80	4-TIME-DECAY	TIME180_T300	at entry+180min below +$300 -> exit at market	12	11	381.46	416.14	-82.29	-89.77	-136.79	47.02	1.0	0.0833	0.0	0.0	151.04	0.5	7349	10633	10800	15089	0.0	0.0	0.0	0.0	0.0	508.61	110.0	0.0	1905.45	0.2184	1171.59	0.3552			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_B600_TRAIL600_30	-$600 cut OR trail(+$600,30min)	12	11	373.12	407.05	-90.63	-98.86	-146.02	47.16	0.9167	0.0	0.0	0.0	163.54	0.4167	6504	7576	13124	13921	0.0	0.0	55.0	0.0	0.0	497.5	45.0	0.1111	1905.45	0.2136	1171.59	0.3474			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_FLOW05_TRAIL600_30	flow cut OR trail(+$600,30min)	12	11	128.33	140.0	-335.42	-365.91	-289.49	-76.42	0.5833	-0.3334	0.0	0.0	155.21	1.0	1995	2981	5037	5339	0.0	30.0	42.5	0.0	0.0	171.11	-32.5	0.4444	1905.45	0.0735	1171.59	0.1195			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_B600_TRAIL600_60	-$600 cut OR trail(+$600,60min)	12	11	407.5	444.55	-56.25	-61.36	-126.0	64.64	0.9167	0.0	0.0	0.0	197.92	0.4167	7349	8527	15025	15664	0.0	0.0	55.0	0.0	0.0	543.33	45.0	0.1111	1905.45	0.2333	1171.59	0.3794			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_FLOW05_TRAIL600_60	flow cut OR trail(+$600,60min)	12	11	132.5	144.55	-331.25	-361.36	-312.36	-49.0	0.5833	-0.3334	0.0	0.0	153.12	1.0	1995	2981	5037	5457	0.0	30.0	42.5	0.0	0.0	176.67	-32.5	0.4444	1905.45	0.0759	1171.59	0.1234			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	12	11	437.71	477.5	-26.04	-28.41	-150.85	122.44	0.9167	0.0	0.0	0.0	167.71	0.25	7349	10758	15754	16124	0.0	0.0	55.0	0.0	0.0	583.61	45.0	0.1111	1905.45	0.2506	1171.59	0.4076			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_FLOW05_TRAIL900_30	flow cut OR trail(+$900,30min)	12	11	132.5	144.55	-331.25	-361.36	-319.32	-42.04	0.5833	-0.3334	0.0	0.0	153.12	1.0	1995	2981	5037	5457	0.0	30.0	42.5	0.0	0.0	176.67	-32.5	0.4444	1905.45	0.0759	1171.59	0.1234			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_B600_TRAIL900_60	-$600 cut OR trail(+$900,60min)	12	11	402.29	438.86	-61.46	-67.05	-120.6	53.55	0.9167	0.0	0.0	0.0	203.12	0.25	7349	10758	15754	16332	0.0	0.0	55.0	0.0	0.0	536.39	45.0	0.1111	1905.45	0.2303	1171.59	0.3746			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_FLOW05_TRAIL900_60	flow cut OR trail(+$900,60min)	12	11	132.5	144.55	-331.25	-361.36	-322.16	-39.2	0.5833	-0.3334	0.0	0.0	153.12	1.0	1995	2981	5037	5457	0.0	30.0	42.5	0.0	0.0	176.67	-32.5	0.4444	1905.45	0.0759	1171.59	0.1234			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_B600_TIME180_300	-$600 cut OR time-decay(180min,+$300)	12	11	381.46	416.14	-82.29	-89.77	-151.56	61.79	1.0	0.0833	0.0	0.0	151.04	0.5	7349	10633	10800	15089	0.0	0.0	0.0	0.0	0.0	508.61	110.0	0.0	1905.45	0.2184	1171.59	0.3552			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_TRIPLE	-$600 OR trail(+$900,60min) OR time(180,+$300)	12	11	321.04	350.23	-142.71	-155.68	-167.47	11.79	1.0	0.0833	0.0	0.0	178.12	0.6667	7349	10633	10800	12140	0.0	0.0	0.0	0.0	0.0	428.06	110.0	0.0	1905.45	0.1838	1171.59	0.2989			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_FLOW_TRAIL_TIME	flow OR trail(+$600,60min) OR time(180,+$300)	12	11	138.75	151.36	-325.0	-354.55	-306.11	-48.44	0.6667	-0.25	0.0	0.0	146.88	1.0	1995	2981	5037	5362	0.0	30.0	42.5	0.0	0.0	185.0	-32.5	0.3333	1905.45	0.0794	1171.59	0.1292			THIN(<30 SEATS)
E3	NKD	0.80	5-COMBINATION	CMB_ANY3_TRAIL900_60	any-3 disqualification OR trail(+$900,60)	12	11	132.5	144.55	-331.25	-361.36	-307.67	-53.69	0.5833	-0.3334	0.0	0.0	153.12	1.0	1995	2981	5037	5457	0.0	30.0	42.5	0.0	0.0	176.67	-32.5	0.4444	1905.45	0.0759	1171.59	0.1234			THIN(<30 SEATS)
E3	NKD	0.80	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B900	half off at +$900, remainder to phase close	12	11	446.56	487.16	-17.19	-18.75	-104.55	85.8	0.9167	0.0	0.0	0.0	192.19	0.25	7349	10758	16184	19470	0.0	0.0	55.0	0.0	0.0	595.42	45.0	0.1111	1905.45	0.2557	1171.59	0.4158			THIN(<30 SEATS)
E3	NKD	0.80	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B1200	half off at +$1200, remainder to phase close	12	11	447.6	488.3	-16.15	-17.61	-115.63	98.02	0.9167	0.0	0.0	0.0	191.15	0.0833	7349	10758	16184	19470	0.0	0.0	55.0	0.0	0.0	596.81	45.0	0.1111	1905.45	0.2563	1171.59	0.4168			THIN(<30 SEATS)
E3	ALL	0.85	0-BASELINE	PHASE_CLOSE	ride to phase close, $900 wall	10	10	526.25	526.25	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	362.5	0.0	12737	14036	16843	18295	0.0	0.0	0.0	0.0	0.0	584.72	165.0	0.0	3320.0	0.1585	3426.88	0.1536			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_STRUCT_0.05ATR	reclaim level lost by 0.05 ATR	10	10	302.5	302.5	-223.75	-223.75	-107.19	-116.56	0.8	-0.2	0.0	0.0	395.0	0.2	1800	6159	16196	14356	0.0	185.0	230.0	0.0	0.0	336.11	80.0	0.1111	3320.0	0.0911	3426.88	0.0883			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_STRUCT_0.10ATR	reclaim level lost by 0.10 ATR	10	10	476.25	476.25	-50.0	-50.0	-86.41	36.41	0.9	-0.1	0.0	0.0	377.5	0.1	2752	11738	16843	17152	0.0	28.0	280.0	0.0	0.0	529.17	165.0	0.0	3320.0	0.1434	3426.88	0.139			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_STRUCT_0.20ATR	reclaim level lost by 0.20 ATR	10	10	526.25	526.25	0.0	0.0	-52.34	52.34	1.0	0.0	0.0	0.0	362.5	0.0	12737	14036	16843	18295	0.0	0.0	0.0	0.0	0.0	584.72	165.0	0.0	3320.0	0.1585	3426.88	0.1536			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_LOOSE	15min no new high + net down (LOOSE)	10	10	289.38	289.38	-236.87	-236.87	-274.38	37.5	0.6	-0.4	0.0	0.0	136.88	1.0	1800	1906	2543	2524	0.0	106.25	230.0	0.0	0.0	321.53	-62.5	0.3333	3320.0	0.0872	3426.88	0.0844			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	10	10	263.12	263.12	-263.13	-263.13	-213.98	-49.15	0.5	-0.5	0.0	0.0	278.12	1.0	2252	2446	3551	4137	2.5	166.25	267.5	0.0	0.0	292.36	-145.0	0.4444	3320.0	0.0793	3426.88	0.0768			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	10	10	475.62	475.62	-50.63	-50.63	-111.48	60.85	1.0	0.0	0.0	0.0	345.62	0.7	2931	3850	12906	11028	0.0	0.0	0.0	0.0	0.0	528.47	137.5	0.0	3320.0	0.1433	3426.88	0.1388			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	10	10	436.88	436.88	-89.37	-89.37	-64.3	-25.07	1.0	0.0	0.0	0.0	411.88	0.2	2958	11759	16196	15221	0.0	0.0	0.0	0.0	0.0	485.42	165.0	0.0	3320.0	0.1316	3426.88	0.1275			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_BELOW400	sits below -$400	10	10	526.25	526.25	0.0	0.0	-11.72	11.72	1.0	0.0	0.0	0.0	362.5	0.0	12737	14036	16843	18295	0.0	0.0	0.0	0.0	0.0	584.72	165.0	0.0	3320.0	0.1585	3426.88	0.1536			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_BELOW600	sits below -$600	10	10	526.25	526.25	0.0	0.0	-27.97	27.97	1.0	0.0	0.0	0.0	362.5	0.0	12737	14036	16843	18295	0.0	0.0	0.0	0.0	0.0	584.72	165.0	0.0	3320.0	0.1585	3426.88	0.1536			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B600	flow OR -$600	10	10	263.12	263.12	-263.13	-263.13	-185.86	-77.27	0.5	-0.5	0.0	0.0	278.12	1.0	2252	2446	3551	4137	2.5	166.25	267.5	0.0	0.0	292.36	-145.0	0.4444	3320.0	0.0793	3426.88	0.0768			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B400	flow OR -$400	10	10	263.12	263.12	-263.13	-263.13	-205.94	-57.19	0.5	-0.5	0.0	0.0	278.12	1.0	2252	2446	3551	4137	2.5	166.25	267.5	0.0	0.0	292.36	-145.0	0.4444	3320.0	0.0793	3426.88	0.0768			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_STRUCT10_OR_FLOW05	struct .10 OR flow	10	10	263.12	263.12	-263.13	-263.13	-189.22	-73.91	0.5	-0.5	0.0	0.0	278.12	1.0	2252	2446	3551	4137	2.5	166.25	267.5	0.0	0.0	292.36	-145.0	0.4444	3320.0	0.0793	3426.88	0.0768			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_ANY3	struct .10 OR flow OR -$600	10	10	263.12	263.12	-263.13	-263.13	-215.78	-47.35	0.5	-0.5	0.0	0.0	278.12	1.0	2252	2446	3551	4137	2.5	166.25	267.5	0.0	0.0	292.36	-145.0	0.4444	3320.0	0.0793	3426.88	0.0768			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_STRUCT10_AND_FLOW05	struct .10 AND flow (later of the two)	10	10	476.25	476.25	-50.0	-50.0	-74.22	24.22	0.9	-0.1	0.0	0.0	377.5	0.1	2752	11738	16843	17152	0.0	28.0	280.0	0.0	0.0	529.17	165.0	0.0	3320.0	0.1434	3426.88	0.139			THIN(<30 SEATS)
E3	ALL	0.85	1-MID-HOLD-DISQ	MHD_BELOW600_AND_FLOW05	-$600 AND flow (later of the two)	10	10	526.25	526.25	0.0	0.0	-41.25	41.25	1.0	0.0	0.0	0.0	362.5	0.0	12737	14036	16843	18295	0.0	0.0	0.0	0.0	0.0	584.72	165.0	0.0	3320.0	0.1585	3426.88	0.1536			THIN(<30 SEATS)
E3	ALL	0.85	2-STRUCTURE-TRAIL	TRAIL_A600_W30	arm at +$600, stop behind the 30min extreme	10	10	560.0	560.0	33.75	33.75	-103.59	137.34	1.0	0.0	0.0	0.0	243.75	0.6	2944	3050	13751	11138	0.0	0.0	0.0	0.0	0.0	622.22	235.0	0.0	3320.0	0.1687	3426.88	0.1634			THIN(<30 SEATS)
E3	ALL	0.85	2-STRUCTURE-TRAIL	TRAIL_A600_W60	arm at +$600, stop behind the 60min extreme	10	10	466.88	466.88	-59.37	-59.37	-97.89	38.52	1.0	0.0	0.0	0.0	369.38	0.6	4533	6105	14063	12542	0.0	0.0	0.0	0.0	0.0	518.75	235.0	0.0	3320.0	0.1406	3426.88	0.1362			THIN(<30 SEATS)
E3	ALL	0.85	2-STRUCTURE-TRAIL	TRAIL_A900_W30	arm at +$900, stop behind the 30min extreme	10	10	570.0	570.0	43.75	43.75	-81.17	124.92	1.0	0.0	0.0	0.0	278.75	0.5	2944	5217	15155	13037	0.0	0.0	0.0	0.0	0.0	633.33	165.0	0.0	3320.0	0.1717	3426.88	0.1663			THIN(<30 SEATS)
E3	ALL	0.85	2-STRUCTURE-TRAIL	TRAIL_A900_W60	arm at +$900, stop behind the 60min extreme	10	10	464.38	464.38	-61.87	-61.87	-90.23	28.36	1.0	0.0	0.0	0.0	384.38	0.5	4533	6105	15155	13692	0.0	0.0	0.0	0.0	0.0	515.97	165.0	0.0	3320.0	0.1399	3426.88	0.1355			THIN(<30 SEATS)
E3	ALL	0.85	2-STRUCTURE-TRAIL	TRAIL_A1200_W30	arm at +$1200, stop behind the 30min extreme	10	10	571.25	571.25	45.0	45.0	-96.72	141.72	1.0	0.0	0.0	0.0	277.5	0.3	2944	5217	15155	13702	0.0	0.0	0.0	0.0	0.0	634.72	165.0	0.0	3320.0	0.1721	3426.88	0.1667			THIN(<30 SEATS)
E3	ALL	0.85	2-STRUCTURE-TRAIL	TRAIL_A1200_W60	arm at +$1200, stop behind the 60min extreme	10	10	490.0	490.0	-36.25	-36.25	-110.94	74.69	1.0	0.0	0.0	0.0	358.75	0.3	4533	6105	15155	14005	0.0	0.0	0.0	0.0	0.0	544.44	165.0	0.0	3320.0	0.1476	3426.88	0.143			THIN(<30 SEATS)
E3	ALL	0.85	4-TIME-DECAY	TIME120_T150	at entry+120min below +$150 -> exit at market	10	10	487.5	487.5	-38.75	-38.75	-71.33	32.58	0.9	-0.1	0.0	0.0	377.5	0.2	7200	7200	15903	16496	0.0	0.5	5.0	0.0	0.0	541.67	65.0	0.1111	3320.0	0.1468	3426.88	0.1423			THIN(<30 SEATS)
E3	ALL	0.85	4-TIME-DECAY	TIME120_T300	at entry+120min below +$300 -> exit at market	10	10	343.75	343.75	-182.5	-182.5	-64.22	-118.28	0.9	-0.1	0.0	0.0	328.75	0.5	7200	7200	9968	11713	0.0	0.5	5.0	0.0	0.0	381.94	65.0	0.1111	3320.0	0.1035	3426.88	0.1003			THIN(<30 SEATS)
E3	ALL	0.85	4-TIME-DECAY	TIME180_T150	at entry+180min below +$150 -> exit at market	10	10	507.5	507.5	-18.75	-18.75	-35.08	16.33	1.0	0.0	0.0	0.0	381.25	0.2	10800	10800	16843	17424	0.0	0.0	0.0	0.0	0.0	563.89	142.5	0.0	3320.0	0.1529	3426.88	0.1481			THIN(<30 SEATS)
E3	ALL	0.85	4-TIME-DECAY	TIME180_T300	at entry+180min below +$300 -> exit at market	10	10	490.0	490.0	-36.25	-36.25	-62.73	26.48	1.0	0.0	0.0	0.0	377.5	0.4	10800	10800	13559	16215	0.0	0.0	0.0	0.0	0.0	544.44	132.5	0.0	3320.0	0.1476	3426.88	0.143			THIN(<30 SEATS)
E3	ALL	0.85	5-COMBINATION	CMB_B600_TRAIL600_30	-$600 cut OR trail(+$600,30min)	10	10	560.0	560.0	33.75	33.75	-106.48	140.23	1.0	0.0	0.0	0.0	243.75	0.6	2944	3050	13751	11138	0.0	0.0	0.0	0.0	0.0	622.22	235.0	0.0	3320.0	0.1687	3426.88	0.1634			THIN(<30 SEATS)
E3	ALL	0.85	5-COMBINATION	CMB_FLOW05_TRAIL600_30	flow cut OR trail(+$600,30min)	10	10	273.12	273.12	-253.13	-253.13	-217.97	-35.16	0.5	-0.5	0.0	0.0	268.12	1.0	2252	2446	3551	4127	2.5	166.25	267.5	0.0	0.0	303.47	-145.0	0.4444	3320.0	0.0823	3426.88	0.0797			THIN(<30 SEATS)
E3	ALL	0.85	5-COMBINATION	CMB_B600_TRAIL600_60	-$600 cut OR trail(+$600,60min)	10	10	466.88	466.88	-59.37	-59.37	-71.17	11.8	1.0	0.0	0.0	0.0	369.38	0.6	4533	6105	14063	12542	0.0	0.0	0.0	0.0	0.0	518.75	235.0	0.0	3320.0	0.1406	3426.88	0.1362			THIN(<30 SEATS)
E3	ALL	0.85	5-COMBINATION	CMB_FLOW05_TRAIL600_60	flow cut OR trail(+$600,60min)	10	10	263.12	263.12	-263.13	-263.13	-193.44	-69.69	0.5	-0.5	0.0	0.0	278.12	1.0	2252	2446	3551	4137	2.5	166.25	267.5	0.0	0.0	292.36	-145.0	0.4444	3320.0	0.0793	3426.88	0.0768			THIN(<30 SEATS)
E3	ALL	0.85	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	10	10	570.0	570.0	43.75	43.75	-65.7	109.45	1.0	0.0	0.0	0.0	278.75	0.5	2944	5217	15155	13037	0.0	0.0	0.0	0.0	0.0	633.33	165.0	0.0	3320.0	0.1717	3426.88	0.1663			THIN(<30 SEATS)
